Headline,Outlet,Is_Clickbait
Nejvíc sexy přítelkyně sportovce v celé zemi vystavila křivky! Z australské modelky nemohl její fotbalista spustit oči,Super,1
"Věra Kubánková hrála Čechova i Hubače. Ve Třech sestrách excelovala, jako černoška pohořela",Super,1
"Patricie Solaříková jako černá mamba zářila nejen v prádle: Neskutečná! Tenhle svět vás potřebuje, vzdychají fanoušci",Super,1
Manželé z Extrémních proměn mají dohromady skoro 400 kilo. Marie (39) na bootcamp přijede na vozíku! Její slova zabolí,Super,1
Dang a Halouzková po odhalení vztahu na Andělech sdíleli zamilované foto. Kvůli nenávisti museli smazat komentáře,Super,1
"Blyštivá Arabela, originální seriálová hvězda i herečka pár sekund: Takhle vyrazily známé tváře na film o krasobruslení",Super,1
Kmotra Dagmar Havlová se rozplývá nad dcerou Olgy Lounové. Něžné snímky s miminkem dojaly i fanoušky,Super,1
Zhrozila se nad vlastní fotkou: Maminka (35) shodila 44 kilo za jediný rok. A bez injekcí!,Super,1
"Geniální umělec se léta nemyl, boty mu srostly s kůží. V nuzné ložnici ukrýval miliony",Super,1
Geny nezapře! Miss Československo 1993 ukázala desetiletou dceru. Roste do krásy,Super,1
"Jiří Procházka po tvrdé porážce: Podělal jsem to. Teď čeká narození dcery. Prozradil, jak se holčička bude jmenovat",Super,1
V Česku opět ožije Mamma Mia! Lumír Olšovský v obsazení překvapil hvězdou Peče celá země i spartakiádním vrahem,Super,1
Místo podprsenky jen tenký pruh látky: Po smrti o 48 let staršího partnera změnila zpěvačka image a pořádně provokuje,Super,1
"Tuhle kočku si hýčká moderátor Čestmír Strakatý: Dva měsíce po porodu vypadá fantasticky, prozradila i jméno druhé dcery",Super,1
Glosa: Turek dostal výchovnou facku od Babiše a Okamura nahradil Orbána v pověstné roli užitečného idiota,Super,1
Berenika Kohoutová na Anděly recyklovala šaty ze Lvů: Tentokrát se ale pěkně vyřádila! Která verze jí sluší víc?,Super,1
"Jistý pán mi napsal, jestli mi nestačí, že jsem spala s celým Českem, práskla Decastelo. Její reakce Švancaru dostala!",Super,1
"Obnovíme nezávislost veřejnoprávních médií, slíbil Magyar",CT24,0
Izrael bombardoval desítky obcí v Libanonu,CT24,0
Vědci dohnali mezeru v poznání a popsali všechny nervy v klitorisu ve 3D,CT24,0
Šéf NATO Rutte ve čtvrtek navštíví Česko,CT24,0
Případ týrání koček v oboře Březka míří k soudu,CT24,0
TV Barrandov ukončila reorganizaci a míří do konkurzu,CT24,0
Senát projedná platnost dálniční známky či právo na život off-line,CT24,0
"Kdo platí, rozkazuje, míní o financování ČT a ČRo Havel. Politizace není cíl, říká Šťastný",CT24,0
USA vymáhají blokádu. Vrátily čínský tanker do Hormuzského průlivu,CT24,0
Macinka zveřejnil rozhovor armády s prezidentem Pavlem,CT24,0
Trumpa prý porážka Orbána netrápí. Magyara označil za dobrého člověka,CT24,0
Reuters: USA neprodloužily výjimku ze sankcí na nákup ruské ropy,CT24,0
Sněmovna projedná zpřísnění trestného činu neplacení výživného,CT24,0
Americká armáda zabila čtyři muže při úderu na loď ve východním Tichomoří,CT24,0
"Úřad ukázal mapu akceleračních zón. Je jich méně, než se původně plánovalo",CT24,0
Magyar po volebním úspěchu řeší uvolnění zmrazených eurofondů i veřejnoprávní média,CT24,0
Macinka chce znovu otevřít téma přesunu ambasády do Jeruzaléma,CT24,0
"Reportéři ČT mapovali, jak náměstci ministrů šíří kremelskou propagandu",CT24,0
"Firma AVE CZ u soudu neuspěla ve sporu o spalovnu v Rybitví, podá kasační stížnost",CT24,0
"Vance vyzval papeže, aby se nevměšoval do amerických záležitostí",CT24,0
Účastníci Pochodu živých si připomněli oběti holocaustu,CT24,0
"ČT a ČRo mají od příštího roku místo poplatků dostávat peníze ze státního rozpočtu, řekl Klempíř",CT24,0
"ÚS vyhověl stížnosti Knížáka, justice musí znovu rozhodovat o rehabilitaci",CT24,0
Ke konání sudetoněmeckého sjezdu se Brno postavilo neutrálně,CT24,0
"Ministerstvo obrany tvrdí, že nezakázalo armádě zveřejnit rozhovor s Pavlem",CT24,0
Letošní březen je nejhorší měsíc v historii z hlediska kybernetické kriminality,CT24,0
"První kroky k zestátnění ČEZu udělá stát na valné hromadě firmy v červnu, řekl Babiš",CT24,0
"Magyar oznámil, že ho prezident pověří sestavením vlády. Po ní prý očekává rezignaci hlavy státu",iROZHLAS,0
"Pardubice, nebo Sparta? Na ledě Dynama se rozhodne o tom, kdo doplní Třinec ve finále extraligy",iROZHLAS,0
‚Litomyšl má v mém srdci stále místo.‘ Město udělilo čestné občanství teologovi Tomáši Halíkovi,iROZHLAS,0
"Šéf NATO Rutte přijede do Česka za Babišem. O čem budou jednat, zatím není jasné",iROZHLAS,0
"V jabloneckém Neptunu končí ubytovna. Město budovu oficiálně převezme, připravuje její opravu",iROZHLAS,0
"Cílem není rozdat co nejvíce pokut, ale upozornit na vysokou rychlost, říká o Speed Marathonu Hodboď",iROZHLAS,0
Jak ovlivní situace na Blízkém východě ceny potravin? Poslechněte si speciál Života k nezaplacení,iROZHLAS,0
Zlín a Baťa k sobě podle Čechů neodmyslitelně patří. Nejčastěji ho spojují se vzděláváním a podnikáním,iROZHLAS,0
Videohovor s AI Ježíšem za dva dolary za minutu. Nová aplikace vyvolává debatu o etičnosti projektu,iROZHLAS,0
V Terezíně zazněla stovka jmen zavražděných Židů. Do vzpomínkové akce se zapojilo přes 40 měst,iROZHLAS,0
Sportovci dostanou do konce dekády od Jihlavy 60 milionů korun. Nelíbí se to bývalé primátorce,iROZHLAS,0
Osvědčení pro léčbu endometriózy získala fakultní nemocnice v Ostravě. V kraji přibyly další dvě,iROZHLAS,0
‚Promyšlená likvidační strategie.‘ Syndikát novinářů kritizuje vládní návrh financování rozhlasu a televize,iROZHLAS,0
České Budějovice vypověděly smlouvu ze stadionu klubu Dynamo. Fotbalisté tak nezískají licenci,iROZHLAS,0
‚Práce dětem rozhodně neuškodí.‘ Žáci základních škol pomáhají na jaře oživit unikátní louky,iROZHLAS,0
Krejčí sledoval obrat Portlandu jen z lavičky. Po výhře na palubovce Phoenixu jeho tým prošel do play-off,iROZHLAS,0
Skejťáci skejťákům. Stará betonová jáma poslouží jako překážka freestyle parku ve Veselí nad Lužnicí,iROZHLAS,0
"Tvrďák Fermín. Fotbalista Barcelony tvrdě narazil na kopačku brankáře Atlética, zápas ale dohrál",iROZHLAS,0
Loď na spalování odpadu v Mělníku budí obavy. Petice řeší teplou vodu i možné škody na řece a rybách,iROZHLAS,0
ONLINE: Rusko v noci vypustilo na Ukrajinu 324 dronů. Útoky si vyžádaly jednu oběť a několik zranění,iROZHLAS,0
Vystoupení USA z NATO: Evropa už urychleně připravuje plán B,Novinky,0
Mercedes-Benz v Praze oslaví 140 let. Galerii v centru kvůli tomu několikrát promění,Novinky,0
Turisté mohou vyrazit na novou Stezku Blanenskem. Není značená,Novinky,0
"Už jste slyšeli, co vzkazuje Putin Orbánovi?",Novinky,0
Nový mobil od Nothingu láká na druhý displej. Průhledná záda vyměnil za unibody konstrukci,Novinky,0
"Ropa z Ruska zůstane, prohlásil Magyar",Novinky,0
Praha hostila celostátní Turnaj mladých fyziků. Zvítězil středoškoláci z Hlučína a Plzně,Novinky,0
"Aplikace na ověřování věku uživatelů on-line platforem je technicky hotová, oznámila EK",Novinky,0
Šéf NATO míří za Babišem do Prahy,Novinky,0
Obecní dům v Praze poskytne prostory padělateli slavných malířů,Novinky,0
Lufthansa „slaví“ sté výročí vlnou stávek,Novinky,0
Největším dovozcem ropy do Česka byl loni Ázerbájdžán,Novinky,0
Cena ropy klesá s vyhlídkou na další jednání USA a Íránu,Novinky,0
Důstojná mzda by měla být alespoň 48 336 korun. Nedosáhnou na ni dvě třetiny lidí,Novinky,0
Nový Pán prstenů našel svého Aragorna a potvrdil návraty Gandalfa či Froda,Novinky,0
Televize Barrandov míří do konkurzu,Novinky,0
"Opilý senior na Olomoucku několikrát boural, než mu jiný řidič sebral klíče od auta",Novinky,0
Slovensko plánuje prodloužit nařízení o uplatňování dvojích cen nafty,Novinky,0
Kamila Dvořák: Pomocí analýzy hlasu chceme detekovat Alzheimerovu nemoc v časné bezpříznakové fázi,Novinky,0
"Schody, žebříky a zábrany na střeše jsou důležitější, než si myslíte",Novinky,0
Spor Trumpa s papežem nebere konce,Novinky,0
Na burzu v Amsterdamu vstoupila další česká zbrojovka. Po CSG tam nabízí akcie i Colt,Novinky,0
"Řidiče u pumpy v Žatci vyděsila chybějící nafta. Jen čistíme nádrže, ujistil Orlen",Novinky,0
"Nárůst kyberkriminality v Česku je rekordní, bije na poplach policie",Novinky,0
"Muž na Svitavsku předělával dům, narazil na munici",Novinky,0
"Technika pro puristy, tentokrát bez střechy. Porsche představuje výjimečnou 911 GT3 S/C",Novinky,0
"Je to vaše poprava, opřela se opozice do radního kvůli auditu plzeňských lázní",Novinky,0
Pavel se v Macinkou zveřejněném videu zastává Řehky,Novinky,0
Kabelky podle Pamely Andersonové: Pořiďte si podobné za zlomek ceny!,Novinky,0
Máte peníze nazbyt? V Irsku je na prodej celá vesnička,Novinky,0
"Spor s vládou? Prezident to kvůli své nezkušenosti neodhadl, říká Macinkův poradce",SeznamZpravy,0
"Magyar oznámil, že ho maďarský prezident pověří sestavením vlády",SeznamZpravy,0
Slovensko plánuje prodloužit dvojí ceny nafty i omezení při tankování,SeznamZpravy,0
Robert Fico je po Orbánově prohře sám. Co to znamená pro Slovensko?,SeznamZpravy,0
"Generální tajemník NATO Rutte ve čtvrtek navštíví Česko, setká se s Babišem",SeznamZpravy,0
Jak získat zpět přeplatek na sociálním pojištění. Paušál má jiný režim,SeznamZpravy,0
Orbánův konec mění rovnováhu na východě Evropy. Magyar naznačil první kroky,SeznamZpravy,0
S akciemi české zbrojovky Colt CZ se začalo obchodovat na burze v Amsterdamu,SeznamZpravy,0
Televize Barrandov míří do konkurzu,SeznamZpravy,0
"Lavrov jednal v Pekingu se Si Ťin-pchingem, chystá se návštěva Putina",SeznamZpravy,0
Ostravský fenomén končí. Bývalý primátor Macura odchází z politiky,SeznamZpravy,0
Válka o Írán běží i na vaší pumpě. Ale možná už jsme z nejhoršího venku,SeznamZpravy,0
Svatba v zatopeném kostele i 60letá rodička. Nejlepší fotky z Asie a Pacifiku,SeznamZpravy,0
"EU plánuje, že kvůli dopadům války s Íránem sníží zdanění elektřiny",SeznamZpravy,0
"Unikátní nález v Moravském krasu: Vědci našli dílnu, kde se falšovaly peníze",SeznamZpravy,0
Češi kupují další hotel za stovky milionů. Tentokrát v Lotyšsku,SeznamZpravy,0
"Orbánova porážka mě netrápí, Magyar je dobrý člověk, řekl Trump",SeznamZpravy,0
"„Fotbal mě zabije, kamarádi.“ Měl být jako Brückner, ale zemřel příliš brzy",SeznamZpravy,0
Experti spočítali minimální mzdu pro důstojný život. Vzrostla o 2500 korun,SeznamZpravy,0
Babišovi se rušení poplatků pro televizi a rozhlas vymstí,SeznamZpravy,0
Vládní škrty dopadly i na prestižní nemocnici,SeznamZpravy,0
"Macinka zveřejnil „cenzurovaný“ rozhovor s Pavlem. Stačilo se zeptat, řekl",SeznamZpravy,0
Na tu roli čekala celý život. Antalová v Brně hraje Kostelničku,SeznamZpravy,0
Hypotéky v Česku zdraží o miliardy. Nesplácení se trh ale nebojí,SeznamZpravy,0
Litr benzinu za v Evropě nepřijatelnou cenu. Ulice Havany ovládlo ticho a zápach,SeznamZpravy,0
USA neprodloužily výjimku ze sankcí na nákup ruské ropy,SeznamZpravy,0
"Stovky policistů vyráží do akce. Tisíc míst, kde dnes měří rychlost",SeznamZpravy,0
Matka zůstala s malým dítětem bez elektřiny. O „rychlou“ dávku bojuje přes rok,SeznamZpravy,0
"Vláda bude zřejmě moci regulovat ceny benzinu a nafty, schválila to Sněmovna",SeznamZpravy,0
"Slovenská ministryně devastuje v kultuře vše, říká Kovačič Hanzelová",SeznamZpravy,0
Strach o Lukáše (14) z Vyžlovky: Chlapec odjel do školy v Praze a už se nevrátil!,Blesk,1
Šéf NATO míří do Prahy! Vysvětlí mu Babiš výdaje Česka na obranu?,Blesk,1
"Seniorce chodil pomáhat, pak ji ubodal: 18 let za trýznivou vraždu stařenky ve Kbelích!",Blesk,1
Potíže po konci Soukupa neustávají: TV Barrandov míří do konkurzu. A utlumí provoz,Blesk,1
"Horor v autobuse směr Nový Jičín: Kočárek se převrátil, Nelinka (1,5) skončila v nemocnici!",Blesk,1
Vztahové drama se záchranářským vrtulníkem: Řidič v Chebu srazil ex spolujezdkyně!,Blesk,1
Ubytovnu v Praze zachvátily plameny: Hasič skončil s popáleninami v nemocnici!,Blesk,1
Poslanci opět kývli na jednání i v noci. Proberou změnu zákonů pro tvorbu státního rozpočtu,Blesk,1
"Macinka opět zaryl do Pavla a zveřejnil „zakázaný“ rozhovor: Stačilo se jen zeptat, tvrdí",Blesk,1
Nemocná Sabrina ze seriálu Big Ben: Eutanazii má naplánovanou! Nechce zemřít jako matka,Blesk,1
František na Chomutovsku měl nožem napadnout syna: Podivný zvrat v kauze! Bodl se sám?!,Blesk,1
Čerstvě vdaná Lucie Bílá (60): Zpověď o životě se třetím manželem!,Blesk,1
První slova Trumpa o porážce Orbána: „Netrápí mě to.“ Magyara označil za dobrého člověka,Blesk,1
"ONLINE: Mezi USA a Íránem panuje velká nedůvěra, říká Vance. Z vyjednávání má dobrý pocit",Blesk,1
ONLINE: Rusové na Ukrajinu vyslali 324 dronů. V Záporoží zabili prodavačku (†74),Blesk,1
Princ Harry s manželkou v Austrálii: Meghan se předvedla v kuchyni!,Blesk,1
Poslanci schválili regulaci cen nafty a benzinu. Opozice bouřila: Socialistický experiment,Blesk,1
V Extrémních proměnách manželé Marie (162 kg) a Luděk (207 kg): Poprvé na scéně »injekce na hubnutí«!,Blesk,1
Skutečné životy: Lékař z Císařova pekaře zavrhl svou rodinu! Miloš Nedbal ženu opustil kvůli milence,Blesk,1
"„Jíst chlebíček rukou? Absolutní trapas,“ říká lektor etikety. Co dalšího dělají Češi špatně?",Blesk,1
Sexy influencerka Karnižová investuje do pozadí: Chci obrovskou ř*ť!,Blesk,1
"Divoký rozvod Magyara a jeho exmanželky: „Nikdy jsem ji neuhodil!“ Hádky, výčitky i tři synové",Blesk,1
Blesk vyrazil tramvají po Praze se zkušeným řidičem: Desítky riskujících chodců během jediné jízdy!,Blesk,1
Známka u prvňáčka na sítích spustila lavinu: Rodiče pobouřila čtyřka z písanky,Blesk,1
Nejlepší odpovědi Odborníků na telefonu Blesku: Jak velký budete brát důchod? A vše o penězích ve stáří a nemoci,Blesk,1
„Umělá inteligence mění způsob naší práce!“ Co má na starost vládní zmocněnec pro AI?,Blesk,1
Peková z Bachelora jde pod kudlu: Budou bochánky!,Blesk,1
"Jak se trestá prezident: Na Pavla „zaklekli“ Macinka, Zůna i Babiš po dovolené, Hrad zuří",Blesk,1
Ivan Kraus na výslechu u bratra Jana: Jak Munzarovi ukradl manželku!,Blesk,1
Říše loutek zpátky na domácí scéně: Oblíbené divadlo se vrátilo zpět na Mariánské náměstí,Blesk,1
Legendární dirigent Václav Hybš (†91): Odložený pohřeb!,Blesk,1
Pavel v Argentině: Zákulisí přijetí u prezidenta s motorovkou! A Eva u hrobu Evity,Blesk,1
Návrhářce se nechtělo zkracovat sukni: Evě Decastelo půjčila své o půl čísla menší boty na obří platformě,Super,1
"Glosa: Petr Pavel jako opoziční politik? Kdo tuhle pitomost pořád opakuje, asi má místo mozku piliny",Super,1
Finalistka Bacheloru šla pod kudlu. Po reality show přišla na řadu plastika prsou: Ukázala se pár minut po probuzení,Super,1
"Na plátně bavil diváky, v soukromí jej sužovaly těžké deprese. Životní láska byla slavnému herci oporou 40 let",Super,1
Herečka Ruby Rose vytáhla 20 let staré obvinění: Katy Perry ji měla sexuálně obtěžovat rozkrokem v obličeji,Super,1
"Senátorku Němcovou Maďaři dost rozdováděli: Jde po krku Babišově pravé ruce, která má vazby na premiéra Orbána",Super,1
Bodyguard neposedné Paris Hilton tvrdej chleba má! Naběhá za ní kilometry. Teď si z něj vystřelila i na sítích,Super,1
"Iva Kubelková na žhavých fotkách v plavkách s dcerou Natálkou: Bohyně, kočky, jste jako sestry, žasli fanoušci",Super,1
"Survivor 2026: Přátele si drž u těla, nepřátele ještě blíž. Nové aliance mění vztahy mezi hráči",Super,1
Euforie? Spíš alergie. Mezi Zendayou a Sydney panuje nevraživost. Sweeney měla flirtovat s Tomem Hollandem!,Super,1
Na královnu si hraje dál: Meghan to v Austrálii schytává nejen za úsměvy pro kamery. Lidi vytočila gestem s květinami,Super,1
"Herečku (85) hejtovali, že se příliš líčí, tak ze sebe udělala babičku: Takhle mám vypadat? Ne, díky, setřela kritiky",Super,1
Anne Hathaway se konečně odvázala! Nad nahými šaty se v jejím podání tají dech. A ukázala toho dost,Super,1
